,deployment_signal
16576,2.231340675
16577,2.228922034
16578,2.226503392
16579,2.22408475
16580,2.221666109
16581,2.219247467
16582,2.216828826
16583,2.214410184
16584,2.211991542
16585,2.209572901
16586,2.207154259
16587,2.204735617
16588,2.202316976
16589,2.199898334
16590,2.197479692
16591,2.195061051
16592,2.192642409
16593,2.190223767
16594,2.187805126
16595,2.185386484
16596,2.182967842
16597,2.180549201
16598,2.178130559
16599,2.175711917
16600,2.173293276
16601,2.170874634
16602,2.168455992
16603,2.166037351
16604,2.163618709
16605,2.161200067
16606,2.158781426
16607,2.156362784
16608,2.153944142
16609,2.151525501
16610,2.149106859
16611,2.146688217
16612,2.144269576
16613,2.141850934
16614,2.139432292
16615,2.137013651
16616,2.134595009
16617,2.132176367
16618,2.129757726
16619,2.127339084
16620,2.124920442
16621,2.122501801
16622,2.120083159
16623,2.117664517
16624,2.115245876
16625,2.112827234
16626,2.110408592
16627,2.107989951
16628,2.105571309
16629,2.103152667
16630,2.100734026
16631,2.098315384
16632,2.095896742
16633,2.093478101
16634,2.091059459
16635,2.088640818
16636,2.086222176
16637,2.083803534
16638,2.081384893
16639,2.078966251
16640,2.076547609
16641,2.074128968
16642,2.071710326
16643,2.069291684
16644,2.066873043
16645,2.064454401
16646,2.062035759
16647,2.059617118
16648,2.057198476
16649,2.054779834
16650,2.052361193
16651,2.05306499
16652,2.053768787
16653,2.054472585
16654,2.055176382
16655,2.05588018
16656,2.056583977
16657,2.057287775
16658,2.057991572
16659,2.058695369
16660,2.059399167
16661,2.060102964
16662,2.060806762
16663,2.061510559
16664,2.062214356
16665,2.062918154
16666,2.063621951
16667,2.064325749
16668,2.065029546
16669,2.065733343
16670,2.066437141
16671,2.067140938
16672,2.067844736
16673,2.068548533
16674,2.069252331
16675,2.069956128
16676,2.070659925
16677,2.071363723
16678,2.07206752
16679,2.072771318
16680,2.073475115
16681,2.074178912
16682,2.07488271
16683,2.075586507
16684,2.076290305
16685,2.076994102
16686,2.0776979
16687,2.078401697
16688,2.079105494
16689,2.079809292
16690,2.080513089
16691,2.081216887
16692,2.081920684
16693,2.082624481
16694,2.083328279
16695,2.084032076
16696,2.084735874
16697,2.085439671
16698,2.086143469
16699,2.086847266
16700,2.087551063
16701,2.088254861
16702,2.088958658
16703,2.089662456
16704,2.090366253
16705,2.09107005
16706,2.091773848
16707,2.092477645
16708,2.093181443
16709,2.09388524
16710,2.094589038
16711,2.095292835
16712,2.095996632
16713,2.09670043
16714,2.097404227
16715,2.098108025
16716,2.098811822
16717,2.099515619
16718,2.100219417
16719,2.100923214
16720,2.101627012
16721,2.102330809
16722,2.103034607
16723,2.103738404
16724,2.104442201
16725,2.105145999
16726,2.110362825
16727,2.11557965
16728,2.120796476
16729,2.126013302
16730,2.131230128
16731,2.136446954
16732,2.14166378
16733,2.146880605
16734,2.152097431
16735,2.157314257
16736,2.162531083
16737,2.167747909
16738,2.172964734
16739,2.17818156
16740,2.183398386
16741,2.188615212
16742,2.193832038
16743,2.199048864
16744,2.204265689
16745,2.209482515
16746,2.214699341
16747,2.219916167
16748,2.225132993
16749,2.230349819
16750,2.235566644
16751,2.24078347
16752,2.246000296
16753,2.251217122
16754,2.256433948
16755,2.261650773
16756,2.266867599
16757,2.272084425
16758,2.277301251
16759,2.282518077
16760,2.287734903
16761,2.292951728
16762,2.298168554
16763,2.30338538
16764,2.308602206
16765,2.313819032
16766,2.319035858
16767,2.324252683
16768,2.329469509
16769,2.334686335
16770,2.339903161
16771,2.345119987
16772,2.350336812
16773,2.355553638
16774,2.360770464
16775,2.36598729
16776,2.371204116
16777,2.376420942
16778,2.381637767
16779,2.386854593
16780,2.392071419
16781,2.397288245
16782,2.402505071
16783,2.407721897
16784,2.412938722
16785,2.418155548
16786,2.423372374
16787,2.4285892
16788,2.433806026
16789,2.439022851
16790,2.444239677
16791,2.449456503
16792,2.454673329
16793,2.459890155
16794,2.465106981
16795,2.470323806
16796,2.475540632
16797,2.480757458
16798,2.485974284
16799,2.49119111
16800,2.496407936
16801,2.483893452
16802,2.471378968
16803,2.458864484
16804,2.44635
16805,2.433835517
16806,2.421321033
16807,2.408806549
16808,2.396292065
16809,2.383777582
16810,2.371263098
16811,2.358748614
16812,2.34623413
16813,2.333719647
16814,2.321205163
16815,2.308690679
16816,2.296176195
16817,2.283661712
16818,2.271147228
16819,2.258632744
16820,2.24611826
16821,2.233603776
16822,2.221089293
16823,2.208574809
16824,2.196060325
16825,2.183545841
16826,2.171031358
16827,2.158516874
16828,2.14600239
16829,2.133487906
16830,2.120973423
16831,2.108458939
16832,2.095944455
16833,2.083429971
16834,2.070915487
16835,2.058401004
16836,2.04588652
16837,2.033372036
16838,2.020857552
16839,2.008343069
16840,1.995828585
16841,1.983314101
16842,1.970799617
16843,1.958285134
16844,1.94577065
16845,1.933256166
16846,1.920741682
16847,1.908227198
16848,1.895712715
16849,1.883198231
16850,1.870683747
16851,1.858169263
16852,1.84565478
16853,1.833140296
16854,1.820625812
16855,1.808111328
16856,1.795596845
16857,1.783082361
16858,1.770567877
16859,1.758053393
16860,1.74553891
16861,1.733024426
16862,1.720509942
16863,1.707995458
16864,1.695480974
16865,1.682966491
16866,1.670452007
16867,1.657937523
16868,1.645423039
16869,1.632908556
16870,1.620394072
16871,1.607879588
16872,1.595365104
16873,1.582850621
16874,1.570336137
16875,1.557821653
16876,1.571474591
16877,1.585127529
16878,1.598780467
16879,1.612433405
16880,1.626086344
16881,1.639739282
16882,1.65339222
16883,1.667045158
16884,1.680698096
16885,1.694351034
16886,1.708003972
16887,1.72165691
16888,1.735309848
16889,1.748962786
16890,1.762615725
16891,1.776268663
16892,1.789921601
16893,1.803574539
16894,1.817227477
16895,1.830880415
16896,1.844533353
16897,1.858186291
16898,1.871839229
16899,1.885492167
16900,1.899145106
16901,1.912798044
16902,1.926450982
16903,1.94010392
16904,1.953756858
16905,1.967409796
16906,1.981062734
16907,1.994715672
16908,2.00836861
16909,2.022021548
16910,2.035674487
16911,2.049327425
16912,2.062980363
16913,2.076633301
16914,2.090286239
16915,2.103939177
16916,2.117592115
16917,2.131245053
16918,2.144897991
16919,2.158550929
16920,2.172203868
16921,2.185856806
16922,2.199509744
16923,2.213162682
16924,2.22681562
16925,2.240468558
16926,2.254121496
16927,2.267774434
16928,2.281427372
16929,2.29508031
16930,2.308733249
16931,2.322386187
16932,2.336039125
16933,2.349692063
16934,2.363345001
16935,2.376997939
16936,2.390650877
16937,2.404303815
16938,2.417956753
16939,2.431609691
16940,2.44526263
16941,2.458915568
16942,2.472568506
16943,2.486221444
16944,2.499874382
16945,2.51352732
16946,2.527180258
16947,2.540833196
16948,2.554486134
16949,2.568139073
16950,2.581792011
16951,2.564738794
16952,2.547685577
16953,2.530632359
16954,2.513579142
16955,2.496525925
16956,2.479472708
16957,2.462419491
16958,2.445366274
16959,2.428313057
16960,2.41125984
16961,2.394206623
16962,2.377153406
16963,2.360100189
16964,2.343046972
16965,2.325993755
16966,2.308940538
16967,2.291887321
16968,2.274834104
16969,2.257780887
16970,2.24072767
16971,2.223674453
16972,2.206621236
16973,2.189568019
16974,2.172514802
16975,2.155461585
16976,2.138408368
16977,2.121355151
16978,2.104301934
16979,2.087248716
16980,2.070195499
16981,2.053142282
16982,2.036089065
16983,2.019035848
16984,2.001982631
16985,1.984929414
16986,1.967876197
16987,1.95082298
16988,1.933769763
16989,1.916716546
16990,1.899663329
16991,1.882610112
16992,1.865556895
16993,1.848503678
16994,1.831450461
16995,1.814397244
16996,1.797344027
16997,1.78029081
16998,1.763237593
16999,1.746184376
17000,1.729131159
17001,1.712077942
17002,1.695024725
17003,1.677971508
17004,1.660918291
17005,1.643865073
17006,1.626811856
17007,1.609758639
17008,1.592705422
17009,1.575652205
17010,1.558598988
17011,1.541545771
17012,1.524492554
17013,1.507439337
17014,1.49038612
17015,1.473332903
17016,1.456279686
17017,1.439226469
17018,1.422173252
17019,1.405120035
17020,1.388066818
17021,1.371013601
17022,1.353960384
17023,1.336907167
17024,1.31985395
17025,1.302800733
17026,1.315456541
17027,1.328112349
17028,1.340768158
17029,1.353423966
17030,1.366079775
17031,1.378735583
17032,1.391391391
17033,1.4040472
17034,1.416703008
17035,1.429358816
17036,1.442014625
17037,1.454670433
17038,1.467326241
17039,1.47998205
17040,1.492637858
17041,1.505293667
17042,1.517949475
17043,1.530605283
17044,1.543261092
17045,1.5559169
17046,1.568572708
17047,1.581228517
17048,1.593884325
17049,1.606540134
17050,1.619195942
17051,1.63185175
17052,1.644507559
17053,1.657163367
17054,1.669819175
17055,1.682474984
17056,1.695130792
17057,1.7077866
17058,1.720442409
17059,1.733098217
17060,1.745754026
17061,1.758409834
17062,1.771065642
17063,1.783721451
17064,1.796377259
17065,1.809033067
17066,1.821688876
17067,1.834344684
17068,1.847000493
17069,1.859656301
17070,1.872312109
17071,1.884967918
17072,1.897623726
17073,1.910279534
17074,1.922935343
17075,1.935591151
17076,1.948246959
17077,1.960902768
17078,1.973558576
17079,1.986214385
17080,1.998870193
17081,2.011526001
17082,2.02418181
17083,2.036837618
17084,2.049493426
17085,2.062149235
17086,2.074805043
17087,2.087460851
17088,2.10011666
17089,2.112772468
17090,2.125428277
17091,2.138084085
17092,2.150739893
17093,2.163395702
17094,2.17605151
17095,2.188707318
17096,2.201363127
17097,2.214018935
17098,2.226674744
17099,2.239330552
17100,2.21155236
17101,2.211446083
17102,2.243915806
17103,2.235525528
17104,2.236403251
17105,2.266674974
17106,2.296946696
17107,2.324518419
17108,2.330810142
17109,2.337101864
17110,2.343393587
17111,2.35279531
17112,2.367127032
17113,2.404948755
17114,2.442770478
17115,2.478732201
17116,2.497763923
17117,2.497195646
17118,2.497877369
17119,2.508519091
17120,2.514200814
17121,2.516712537
17122,2.520594259
17123,2.535535982
17124,2.552617705
17125,2.588469427
17126,2.64044115
17127,2.692292873
17128,2.743134595
17129,2.793986318
17130,2.824738041
17131,2.843829763
17132,2.862921486
17133,2.882013209
17134,2.901104931
17135,2.912526654
17136,2.902988377
17137,2.8948801
17138,2.886771822
17139,2.878663545
17140,2.883075268
17141,2.89552699
17142,2.909288713
17143,2.933340436
17144,2.957382158
17145,2.981433881
17146,3.005475604
17147,3.029527326
17148,3.040349049
17149,3.042780772
17150,3.037922494
17151,3.028444217
17152,3.01896594
17153,3.009497662
17154,2.996609385
17155,2.988821108
17156,2.969212831
17157,2.947714553
17158,2.926226276
17159,2.904727999
17160,2.895569721
17161,2.897621444
17162,2.929823167
17163,2.991234889
17164,3.086716612
17165,3.214148335
17166,3.343340057
17167,3.48660178
17168,3.550223503
17169,3.569315225
17170,3.588406948
17171,3.607498671
17172,3.626590393
17173,3.645682116
17174,3.664773839
17175,3.683865561
17176,3.691384662
17177,3.698903763
17178,3.706422863
17179,3.713941964
17180,3.721461065
17181,3.728980165
17182,3.736499266
17183,3.744018367
17184,3.751537467
17185,3.759056568
17186,3.766575669
17187,3.774094769
17188,3.78161387
17189,3.789132971
17190,3.796652071
17191,3.804171172
17192,3.811690273
17193,3.819209373
17194,3.826728474
17195,3.834247575
17196,3.841766675
17197,3.849285776
17198,3.856804877
17199,3.864323977
17200,3.871843078
17201,3.879362179
17202,3.886881279
17203,3.89440038
17204,3.901919481
17205,3.909438581
17206,3.916957682
17207,3.924476783
17208,3.931995883
17209,3.939514984
17210,3.947034085
17211,3.954553185
17212,3.962072286
17213,3.969591386
17214,3.972650487
17215,3.978179588
17216,3.992148688
17217,3.999667789
17218,4.00718689
17219,4.01470599
17220,4.022225091
17221,4.029744192
17222,4.037263292
17223,4.044782393
17224,4.052301494
17225,4.059820594
17226,4.067339695
17227,4.074858796
17228,4.082377896
17229,4.089896997
17230,4.097416098
17231,4.104935198
17232,4.112454299
17233,4.1199734
17234,4.1274925
17235,4.135011601
17236,4.142530702
17237,4.102589802
17238,4.073458903
17239,4.021798004
17240,3.997807104
17241,3.979356205
17242,3.969725306
17243,3.960094406
17244,3.957773507
17245,3.956382608
17246,3.954981708
17247,3.974810809
17248,4.00852991
17249,4.06015901
17250,4.107088111
17251,4.193955834
17252,4.183313557
17253,4.151071281
17254,4.118829004
17255,4.086586727
17256,4.05434445
17257,4.022102174
17258,3.989859897
17259,3.95761762
17260,3.925375344
17261,3.893133067
17262,3.86089079
17263,3.828648513
17264,3.796406237
17265,3.76416396
17266,3.731921683
17267,3.699679406
17268,3.66743713
17269,3.635194853
17270,3.602952576
17271,3.5707103
17272,3.538468023
17273,3.506225746
17274,3.473983469
17275,3.441741193
17276,3.409498916
17277,3.377256639
17278,3.345014362
17279,3.312772086
17280,3.280529809
17281,3.248287532
17282,3.216045256
17283,3.183802979
17284,3.151560702
17285,3.119318425
17286,3.087076149
17287,3.054833872
17288,3.022591595
17289,2.990349318
17290,2.958107042
17291,2.925864765
17292,2.893622488
17293,2.861380212
17294,2.829137935
17295,2.796895658
17296,2.764653381
17297,2.732411105
17298,2.700168828
17299,2.667926551
17300,2.635684274
17301,2.603441998
17302,2.571199721
17303,2.538957444
17304,2.506715168
17305,2.474472891
17306,2.442230614
17307,2.409988337
17308,2.377746061
17309,2.345503784
17310,2.313261507
17311,2.281019231
17312,2.248776954
17313,2.216534677
17314,2.1842924
17315,2.152050124
17316,2.119807847
17317,2.08756557
17318,2.055323293
17319,2.023081017
17320,1.99083874
17321,1.958596463
17322,1.926354187
17323,1.89411191
17324,1.861869633
17325,1.829627356
17326,1.816111637
17327,1.802595918
17328,1.789080199
17329,1.77556448
17330,1.76204876
17331,1.748533041
17332,1.735017322
17333,1.721501603
17334,1.707985884
17335,1.694470165
17336,1.680954445
17337,1.667438726
17338,1.653923007
17339,1.640407288
17340,1.626891569
17341,1.61337585
17342,1.59986013
17343,1.586344411
17344,1.572828692
17345,1.559312973
17346,1.545797254
17347,1.532281535
17348,1.518765815
17349,1.505250096
17350,1.491734377
17351,1.478218658
17352,1.464702939
17353,1.45118722
17354,1.4376715
17355,1.424155781
17356,1.410640062
17357,1.397124343
17358,1.383608624
17359,1.370092905
17360,1.356577185
17361,1.343061466
17362,1.329545747
17363,1.316030028
17364,1.302514309
17365,1.28899859
17366,1.27548287
17367,1.261967151
17368,1.248451432
17369,1.234935713
17370,1.221419994
17371,1.207904275
17372,1.194388555
17373,1.180872836
17374,1.167357117
17375,1.153841398
17376,1.140325679
17377,1.126809959
17378,1.11329424
17379,1.099778521
17380,1.086262802
17381,1.072747083
17382,1.059231364
17383,1.045715644
17384,1.032199925
17385,1.018684206
17386,1.005168487
17387,0.991652768
17388,0.978137049
17389,0.964621329
17390,0.95110561
17391,0.937589891
17392,0.924074172
17393,0.910558453
17394,0.897042734
17395,0.883527014
17396,0.870011295
17397,0.856495576
17398,0.842979857
17399,0.829464138
17400,0.815948419
17401,0.833538202
17402,0.851127985
17403,0.868717768
17404,0.886307551
17405,0.903897334
17406,0.921487117
17407,0.9390769
17408,0.956666683
17409,0.974256467
17410,0.99184625
17411,1.009436033
17412,1.027025816
17413,1.044615599
17414,1.062205382
17415,1.079795165
17416,1.097384948
17417,1.114974732
17418,1.132564515
17419,1.150154298
17420,1.167744081
17421,1.185333864
17422,1.202923647
17423,1.22051343
17424,1.156943213
17425,1.093362996
17426,1.06584278
17427,0.996832563
17428,0.934232346
17429,0.871632129
17430,0.824521912
17431,0.779991695
17432,0.738551478
17433,0.696301261
17434,0.651701044
17435,0.615770828
17436,0.595290611
17437,0.592640394
17438,0.628640177
17439,0.68323996
17440,0.739959743
17441,0.796689526
17442,0.853409309
17443,0.910129092
17444,0.951298876
17445,0.989908659
17446,1.028508442
17447,1.059828225
17448,1.079708008
17449,1.073047791
17450,1.045077574
17451,1.005547357
17452,0.96600714
17453,0.926476924
17454,0.897566707
17455,0.87042649
17456,0.846116273
17457,0.826836056
17458,0.839315839
17459,0.857145622
17460,0.874975405
17461,0.892805188
17462,0.910634972
17463,0.928464755
17464,0.946294538
17465,0.964124321
17466,0.981954104
17467,0.999793887
17468,1.01762367
17469,1.035453453
17470,1.053283236
17471,1.07111302
17472,1.088942803
17473,1.106772586
17474,1.124602369
17475,1.142432152
17476,1.147605026
17477,1.152777899
17478,1.157950773
17479,1.169053647
17480,1.19076652
17481,1.212479394
17482,1.234192268
17483,1.252385141
17484,1.264258015
17485,1.276140889
17486,1.288013762
17487,1.293446636
17488,1.29782951
17489,1.322222383
17490,1.349965257
17491,1.400308131
17492,1.454361004
17493,1.486843878
17494,1.513756752
17495,1.537189625
17496,1.560622499
17497,1.584055373
17498,1.612098246
17499,1.62404112
17500,1.623113994
17501,1.596816867
17502,1.551609741
17503,1.496192615
17504,1.440775488
17505,1.388828362
17506,1.337441236
17507,1.296764109
17508,1.298116983
17509,1.303209857
17510,1.308312731
17511,1.313415604
17512,1.318518478
17513,1.323621352
17514,1.373924225
17515,1.509047099
17516,1.609149973
17517,1.709252846
17518,1.80934572
17519,1.902878594
17520,1.984701467
17521,2.044494341
17522,2.080207215
17523,2.087450088
17524,2.069372962
17525,2.040115836
17526,1.997078709
17527,1.955831583
17528,1.917794457
17529,1.88445733
17530,1.859440204
17531,1.834423078
17532,1.814635951
17533,1.804238825
17534,1.793841699
17535,1.783444572
17536,1.792447446
17537,1.81111032
17538,1.841193193
17539,1.871286067
17540,1.899228941
17541,1.923301814
17542,1.947384688
17543,1.961267562
17544,1.956820435
17545,1.951163309
17546,1.943346183
17547,1.935529056
17548,1.92105193
17549,1.859874804
17550,1.807307677
17551,1.741684264
17552,1.659790851
17553,1.577897438
17554,1.513534024
17555,1.509740611
17556,1.510677198
17557,1.511603785
17558,1.512540371
17559,1.513476958
17560,1.514403545
17561,1.515230132
17562,1.516146718
17563,1.517063305
17564,1.517979892
17565,1.518896479
17566,1.519813065
17567,1.520729652
17568,1.521646239
17569,1.522562826
17570,1.523479412
17571,1.524395999
17572,1.525312586
17573,1.526229173
17574,1.527145759
17575,1.528062346
17576,1.528978933
17577,1.52989552
17578,1.530812106
17579,1.531728693
17580,1.53264528
17581,1.533561867
17582,1.534478453
17583,1.53539504
17584,1.542991627
17585,1.595528213
17586,1.6793448
17587,1.803021387
17588,1.937967974
17589,2.09687456
17590,2.270031147
17591,2.444687734
17592,2.543644321
17593,2.544560907
17594,2.545477494
17595,2.546394081
17596,2.547310668
17597,2.548227254
17598,2.549143841
17599,2.550060428
17600,2.550977015
17601,2.551893601
17602,2.552810188
17603,2.553726775
17604,2.554643362
17605,2.555559948
17606,2.556476535
17607,2.557393122
17608,2.558309709
17609,2.559226295
17610,2.560142882
17611,2.561059469
17612,2.561976056
17613,2.562892642
17614,2.563809229
17615,2.564725816
17616,2.565642403
17617,2.566558989
17618,2.567475576
17619,2.568392163
17620,2.56930875
17621,2.570225336
17622,2.571141923
17623,2.57205851
17624,2.572975097
17625,2.573891683
17626,2.548898231
17627,2.482134778
17628,2.431791325
17629,2.385747872
17630,2.34696442
17631,2.320910967
17632,2.296487514
17633,2.275254061
17634,2.259070609
17635,2.242877156
17636,2.235873703
17637,2.24376025
17638,2.277166798
17639,2.322983345
17640,2.387699892
17641,2.365346439
17642,2.358292987
17643,2.362199534
17644,2.366106081
17645,2.367312628
17646,2.347239176
17647,2.327165723
17648,2.30709227
17649,2.290128817
17650,2.278095364
17651,2.289551912
17652,2.301008459
17653,2.310605006
17654,2.303271553
17655,2.276338101
17656,2.250654648
17657,2.234931195
17658,2.214247742
17659,2.19039429
17660,2.167910837
17661,2.156487384
17662,2.147203931
17663,2.156690479
17664,2.182297026
17665,2.207783573
17666,2.23226012
17667,2.256746668
17668,2.261133215
17669,2.253859762
17670,2.246586309
17671,2.239312857
17672,2.232039404
17673,2.217095951
17674,2.181192498
17675,2.146719046
17676,2.112245593
17677,2.07777214
17678,2.055818687
17679,2.041905235
17680,2.029301782
17681,2.026988329
17682,2.024664876
17683,2.022351424
17684,2.020027971
17685,2.017714518
17686,2.002171065
17687,1.978237612
17688,1.94701416
17689,1.911170707
17690,1.875327254
17691,1.839493801
17692,1.800240349
17693,1.766086896
17694,1.720113443
17695,1.67224999
17696,1.624396538
17697,1.576533085
17698,1.541009632
17699,1.516696179
17700,1.522532727
17701,1.565388693
17702,1.642314659
17703,1.751190624
17704,1.86182659
17705,1.986532556
17706,2.031598522
17707,2.032134488
17708,2.032670454
17709,2.03320642
17710,2.033742386
17711,2.034278352
17712,2.034814318
17713,2.035350284
17714,2.03588625
17715,2.036422216
17716,2.036958182
17717,2.037494148
17718,2.038030114
17719,2.03856608
17720,2.039102045
17721,2.039638011
17722,2.040173977
17723,2.040709943
17724,2.041245909
17725,2.041781875
17726,2.042317841
17727,2.042853807
17728,2.043389773
17729,2.043925739
17730,2.044461705
17731,2.044997671
17732,2.045533637
17733,2.046069603
17734,2.046605569
17735,2.047141535
17736,2.0476775
17737,2.048213466
17738,2.048749432
17739,2.049285398
17740,2.049821364
17741,2.05035733
17742,2.050893296
17743,2.051429262
17744,2.051965228
17745,2.052501194
17746,2.05303716
17747,2.053573126
17748,2.054109092
17749,2.054645058
17750,2.055181024
17751,2.05571699
17752,2.051792956
17753,2.050338921
17754,2.057324887
17755,2.057860853
17756,2.058396819
17757,2.058932785
17758,2.059468751
17759,2.060004717
17760,2.060540683
17761,2.061076649
17762,2.061612615
17763,2.062148581
17764,2.062684547
17765,2.063220513
17766,2.063756479
17767,2.064292445
17768,2.064828411
17769,2.065364376
17770,2.065900342
17771,2.066436308
17772,2.066972274
17773,2.06750824
17774,2.068044206
17775,2.021120172
17776,1.98542649
17777,1.927202808
17778,1.896649126
17779,1.871635444
17780,1.855441762
17781,1.83924808
17782,1.830364398
17783,1.822410716
17784,1.814447034
17785,1.827713352
17786,1.85486967
17787,1.899935988
17788,1.940302306
17789,2.060368624
17790,2.082924942
17791,2.08388126
17792,2.084837578
17793,2.085793896
17794,2.086750215
17795,2.087706533
17796,2.088662851
17797,2.089619169
17798,2.090575487
17799,2.091531805
17800,2.092488123
17801,2.093444441
17802,2.094400759
17803,2.095357077
17804,2.096313395
17805,2.097269713
17806,2.098226031
17807,2.099182349
17808,2.100138667
17809,2.101094985
17810,2.102051303
17811,2.103007621
17812,2.103963939
17813,2.104920257
17814,2.105876575
17815,2.106832893
17816,2.107789211
17817,2.108745529
17818,2.109701847
17819,2.110658165
17820,2.111614483
17821,2.112570801
17822,2.113527119
17823,2.114483437
17824,2.115439755
17825,2.116396073
17826,2.117352391
17827,2.118308709
17828,2.119265027
17829,2.120221345
17830,2.121177663
17831,2.122133981
17832,2.123090299
17833,2.124046617
17834,2.125002935
17835,2.125959253
17836,2.126915571
17837,2.127871889
17838,2.128828207
17839,2.129784525
17840,2.130740843
17841,2.131697161
17842,2.132653479
17843,2.133609797
17844,2.134566116
17845,2.135522434
17846,2.136478752
17847,2.13743507
17848,2.138391388
17849,2.139347706
17850,2.140304024
17851,2.128072138
17852,2.115840252
17853,2.103608366
17854,2.091376481
17855,2.079144595
17856,2.066912709
17857,2.054680824
17858,2.042448938
17859,2.030217052
17860,2.017985166
17861,2.005753281
17862,1.993521395
17863,1.981289509
17864,1.969057623
17865,1.956825738
17866,1.944593852
17867,1.932361966
17868,1.920130081
17869,1.907898195
17870,1.895666309
17871,1.883434423
17872,1.871202538
17873,1.858970652
17874,1.846738766
17875,1.834506881
17876,1.822274995
17877,1.810043109
17878,1.797811223
17879,1.785579338
17880,1.773347452
17881,1.761115566
17882,1.74888368
17883,1.736651795
17884,1.724419909
17885,1.712188023
17886,1.699956138
17887,1.687724252
17888,1.675492366
17889,1.66326048
17890,1.651028595
17891,1.638796709
17892,1.626564823
17893,1.614332937
17894,1.602101052
17895,1.589869166
17896,1.57763728
17897,1.565405395
17898,1.553173509
17899,1.540941623
17900,1.528709737
17901,1.516477852
17902,1.504245966
17903,1.49201408
17904,1.479782194
17905,1.467550309
17906,1.455318423
17907,1.443086537
17908,1.430854652
17909,1.418622766
17910,1.40639088
17911,1.394158994
17912,1.381927109
17913,1.369695223
17914,1.357463337
17915,1.345231451
17916,1.332999566
17917,1.32076768
17918,1.308535794
17919,1.296303909
17920,1.284072023
17921,1.271840137
17922,1.259608251
17923,1.247376366
17924,1.23514448
17925,1.222912594
17926,1.206607093
17927,1.190301592
17928,1.17399609
17929,1.157690589
17930,1.141385088
17931,1.125079587
17932,1.108774085
17933,1.092468584
17934,1.076163083
17935,1.059857582
17936,1.04355208
17937,1.027246579
17938,1.010941078
17939,0.994635577
17940,0.978330075
17941,0.962024574
17942,0.945719073
17943,0.929413572
17944,0.91310807
17945,0.896802569
17946,0.880497068
17947,0.864191567
17948,0.847886065
17949,0.831580564
17950,0.815275063
17951,0.798969562
17952,0.78266406
17953,0.766358559
17954,0.750053058
17955,0.733747557
17956,0.717442055
17957,0.701136554
17958,0.684831053
17959,0.668525552
17960,0.65222005
17961,0.635914549
17962,0.538449048
17963,0.440973546
17964,0.379558045
17965,0.276652544
17966,0.180157043
17967,0.083661541
17968,0.00265604
17969,0
17970,0
17971,0
17972,0
17973,0
17974,0
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17991,0
17992,0
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,0
18001,0.012386301
18002,0.024772603
18003,0.037158904
18004,0.049545205
18005,0.061931507
18006,0.074317808
18007,0.086704109
18008,0.09909041
18009,0.111476712
18010,0.123863013
18011,0.136249314
18012,0.148635616
18013,0.161021917
18014,0.173408218
18015,0.18579452
18016,0.198180821
18017,0.210567122
18018,0.222953424
18019,0.235339725
18020,0.247726026
18021,0.260112328
18022,0.272498629
18023,0.28488493
18024,0.297271231
18025,0.309657533
18026,0.322043834
18027,0.334430135
18028,0.346816437
18029,0.359202738
18030,0.371589039
18031,0.383975341
18032,0.396361642
18033,0.408747943
18034,0.421134245
18035,0.433520546
18036,0.445906847
18037,0.458293149
18038,0.47067945
18039,0.483065751
18040,0.495452052
18041,0.507838354
18042,0.520224655
18043,0.532610956
18044,0.544997258
18045,0.557383559
18046,0.56976986
18047,0.582156162
18048,0.594542463
18049,0.606928764
18050,0.619315066
18051,0.631701367
18052,0.644087668
18053,0.656473969
18054,0.668860271
18055,0.681246572
18056,0.693632873
18057,0.706019175
18058,0.718405476
18059,0.730791777
18060,0.743178079
18061,0.75556438
18062,0.767950681
18063,0.780336983
18064,0.792723284
18065,0.805109585
18066,0.817495887
18067,0.829882188
18068,0.842268489
18069,0.85465479
18070,0.867041092
18071,0.879427393
18072,0.891813694
18073,0.904199996
18074,0.916586297
18075,0.928972598
18076,0.930275828
18077,0.931579057
18078,0.932882287
18079,0.934185516
18080,0.935488746
18081,0.936791975
18082,0.938095205
18083,0.939398434
18084,0.940701664
18085,0.942004893
18086,0.943308123
18087,0.944611353
18088,0.945914582
18089,0.947217812
18090,0.948521041
18091,0.949824271
18092,0.9511275
18093,0.95243073
18094,0.953733959
18095,0.955037189
18096,0.956340418
18097,0.957643648
18098,0.958946877
18099,0.960250107
18100,0.961553336
18101,0.962856566
18102,0.964159795
18103,0.965463025
18104,0.966766254
18105,0.968069484
18106,0.969372713
18107,0.970675943
18108,0.971979172
18109,0.973282402
18110,0.974585631
18111,0.975888861
18112,0.97719209
18113,0.97849532
18114,0.97979855
18115,0.981101779
18116,0.982405009
18117,0.983708238
18118,0.985011468
18119,0.986314697
18120,0.987617927
18121,0.988921156
18122,0.990224386
18123,0.991527615
18124,0.992830845
18125,0.994134074
18126,0.995437304
18127,0.996740533
18128,0.998043763
18129,0.999346992
18130,1.000650222
18131,1.001953451
18132,1.003256681
18133,1.00455991
18134,1.00586314
18135,1.007166369
18136,1.008469599
18137,1.009772828
18138,1.011076058
18139,1.012379287
18140,1.013682517
18141,1.014985747
18142,1.016288976
18143,1.017592206
18144,1.018895435
