HRS,MIN,WND_MEAN,WND_STD,PWR_MEAN,PWR_STD
330,30,4.144760884,1.097123751,14.95072097,4.024431174
330,35,4.478859078,1.097123751,15.56195944,4.561985717
330,40,4.121589598,1.097123751,14.91292047,3.991437199
330,45,4.776340848,1.097123751,16.23472505,5.157331174
330,50,4.281895055,1.097123751,15.18589062,4.230447491
330,55,4.416475204,1.097123751,15.43753933,4.452080114
331,0,4.515022903,1.097123751,15.63651009,4.627911566
331,5,4.424280218,1.097123751,15.45282434,4.465572451
331,10,4.93516608,1.097123751,16.65775102,5.529958446
331,15,4.134162558,1.097123751,14.93336498,4.009277631
331,20,4.149881798,1.097123751,14.95914752,4.031791096
331,25,4.277182685,1.097123751,15.17746867,4.223049142
331,30,4.448539963,1.097123751,15.50084272,4.507977403
331,35,4.728440222,1.097123751,16.11658352,5.052867768
331,40,4.341359115,1.097123751,15.29437703,4.325866729
331,45,4.691622439,1.097123751,16.02851685,4.974934509
331,50,4.238847332,1.097123751,15.10988264,4.163729339
331,55,4.55422662,1.097123751,15.71942791,4.701282336
332,0,4.04943804,1.097123751,14.79855948,3.891842939
332,5,4.998501638,1.097123751,16.8411237,5.690466272
332,10,3.963363076,1.097123751,0,0
332,15,3.908961387,1.097123751,0,0
332,20,4.85005865,1.097123751,16.42484445,5.325132865
332,25,4.679867376,1.097123751,16.00088505,4.950474566
332,30,4.877230802,1.097123751,16.49758927,5.389207093
332,35,3.938190597,1.097123751,0,0
332,40,4.215647431,1.097123751,15.0697666,4.12856535
332,45,3.948774835,1.097123751,0,0
332,50,4.476846072,1.097123751,15.55786298,4.558364557
332,55,4.88704014,1.097123751,16.52421683,5.412639544
333,0,4.525869153,1.097123751,15.65922848,4.648010043
333,5,5.026524317,1.097123751,16.92515797,5.76375883
333,10,4.152685108,1.097123751,14.96377164,4.03583064
333,15,4.126055948,1.097123751,14.92016512,3.99775787
333,20,4.152031384,1.097123751,14.96269259,4.034887962
333,25,4.442998326,1.097123751,15.48980545,4.49822805
333,30,4.96230183,1.097123751,16.73522646,5.597864159
333,35,4.650010103,1.097123751,15.93173187,4.889249365
333,40,4.44166404,1.097123751,15.48715405,4.495886235
333,45,3.965342431,1.097123751,0,0
333,50,4.791483362,1.097123751,16.27293919,5.191093746
333,55,3.720285291,1.097123751,0,0
334,0,4.899253582,1.097123751,16.55764636,5.44204052
334,5,3.739678445,1.097123751,0,0
334,10,4.197141528,1.097123751,15.03818183,4.100904612
334,15,4.471169862,1.097123751,15.54634175,4.548180954
334,20,5.139544413,1.097123751,17.28343003,6.074054919
334,25,4.045480584,1.097123751,14.79242909,3.88651401
334,30,4.342409688,1.097123751,15.2963313,4.327587511
334,35,4.753077973,1.097123751,16.17683595,5.106158729
334,40,4.8863888,1.097123751,16.52244267,5.411078638
334,45,4.311400817,1.097123751,15.23920319,4.277311916
334,50,4.346585797,1.097123751,15.30411285,4.33443998
334,55,3.875375927,1.097123751,0,0
335,0,4.678925927,1.097123751,15.99868206,4.948524337
335,5,5.051211016,1.097123751,17.00072118,5.829507801
335,10,4.597694699,1.097123751,15.81401967,4.785021264
335,15,4.29884187,1.097123751,15.21638797,4.257249655
335,20,4.172575722,1.097123751,14.99681161,4.064708861
335,25,4.282964111,1.097123751,15.18780476,4.232129177
335,30,4.256786667,1.097123751,15.14130612,4.191297843
335,35,4.120512149,1.097123751,14.91117575,3.989915191
335,40,4.487007699,1.097123751,15.57859877,4.576696
335,45,4.532573734,1.097123751,15.67335613,4.660510162
335,50,4.812799683,1.097123751,16.32745945,5.239235171
335,55,4.342528504,1.097123751,15.29655241,4.327782202
336,0,7.330941271,0.369691378,34.91760573,9.076586021
336,5,8.352683092,0.481502486,51.34725328,12.87954257
336,10,8.737056587,0.564198708,59.04766815,15.62509754
336,15,8.063616863,0.573214873,46.72809999,13.01377176
336,20,8.351310575,0.643782795,51.88781989,14.99463907
336,25,8.103245408,0.66860917,47.6337721,14.3349655
336,30,7.939505779,0.693201653,44.95618645,14.07557732
336,35,8.007747749,0.732359396,46.17237962,14.74525253
336,40,7.53425284,0.715287533,38.45141506,13.19339518
336,45,7.851147054,0.767544963,43.63756123,14.62280942
336,50,7.51253126,0.750893135,38.15359688,13.47846692
336,55,7.646006014,0.776433643,40.31548277,14.10095972
337,0,7.850638721,0.805500702,43.69559467,15.01961307
337,5,7.927876101,0.818047431,45.00443915,15.40582583
337,10,7.819857661,0.808373849,43.19249267,14.95024904
337,15,7.791049489,0.804456867,42.71242552,14.81895588
337,20,7.767856693,0.799435802,42.32453639,14.6955646
337,25,7.690738796,0.787948136,41.05332159,14.34619935
337,30,7.781377419,0.793413357,42.53584009,14.67607
337,35,7.75218114,0.787119929,42.04909666,14.52232453
337,40,7.712647961,0.78098228,41.39736937,14.34146029
337,45,7.475718517,0.756706093,37.58090917,13.43062262
337,50,7.736149058,0.785225797,41.78525507,14.45461655
337,55,8.221232784,0.839979047,50.10995304,16.70569888
338,0,8.558260225,0.884116497,56.46697197,18.47306024
338,5,8.369182878,0.878297301,52.88555378,17.68081543
338,10,8.256723978,0.883688277,50.8510222,17.29651113
338,15,8.234805259,0.901407074,50.49978132,17.39127801
338,20,8.228621218,0.92293456,50.43922009,17.58247329
338,25,7.291924018,0.838765913,34.86689306,13.5670448
338,30,7.185300849,0.84758713,33.29534574,13.25977495
338,35,7.748944962,0.936586131,42.24508766,15.95217434
338,40,7.894852992,0.976137456,44.74703909,16.84007576
338,45,8.080864073,1.019727132,48.03174262,17.94109686
338,50,7.807173122,1.00254853,43.32715256,16.75537029
338,55,8.207745083,1.068806068,50.38665074,18.871836
339,0,7.977072702,1.27945285,46.75477221,19.6948322
339,5,7.474577831,1.20314394,38.40057713,17.00886022
339,10,7.414533711,1.192718964,37.46355976,16.67313295
339,15,7.824163862,1.253620482,44.10959161,18.86906503
339,20,7.768715802,1.236722987,43.15486103,18.51039428
339,25,7.632252101,1.20521287,40.8731886,17.70105764
339,30,7.846014307,1.228056385,44.4215538,18.76593638
339,35,7.736630654,1.200425994,42.5514126,18.1023977
339,40,7.068351147,1.088343517,32.23684027,14.43179096
339,45,7.031241276,1.076447308,31.70459481,14.18645416
339,50,6.950177667,1.060997968,30.59558577,13.71459999
339,55,7.185852477,1.09795373,33.88797474,15.02242922
340,0,7.077093064,1.087266189,32.35224601,14.46475589
340,5,7.312741328,1.135365003,35.81077386,15.83211738
340,10,7.178278555,1.131331508,33.86917135,15.20810293
340,15,7.420208936,1.191405954,37.54603684,16.68897055
340,20,7.33929883,1.203808714,36.37049708,16.41380408
340,25,7.456981658,1.251858593,38.24783938,17.26793017
340,30,7.22829561,1.243429893,34.87607934,16.16047216
340,35,7.187098,1.267492039,34.36826819,16.11539793
340,40,6.837090804,1.236032323,29.76298537,14.19885411
340,45,6.668394888,1.235075034,27.84561096,13.33261018
340,50,6.803461147,1.289690943,29.55421341,14.32947223
340,55,6.886093081,1.334258215,30.68289704,15.00433137
341,0,6.941731432,1.372651846,31.48840582,15.50732454
341,5,6.818109736,1.373540219,30.01767617,14.86902272
341,10,6.769286406,1.387245467,29.50976163,14.6877045
341,15,7.140057294,1.486626806,34.39029116,17.17931005
341,20,7.511806136,1.587393047,39.94416004,19.65009879
341,25,7.062488092,1.513448784,33.46681571,16.92432498
341,30,7.51991928,1.633021568,40.19017053,19.95508113
341,35,6.744138242,1.483309882,29.57692348,15.06822143
341,40,6.745443511,1.50193562,29.65894444,15.1734155
341,45,6.401637275,1.442512277,25.99622718,13.04391386
341,50,6.546124227,1.492416315,27.55030249,14.05944221
341,55,6.871219191,1.58466883,31.37595482,16.28611101
342,0,7.014596019,1.636271785,33.27304651,17.33435281
342,5,6.935062027,1.635890375,32.30618585,16.90131546
342,10,6.80814538,1.622437892,30.79029049,16.14084627
342,15,6.688393728,1.607356967,29.43153386,15.41241384
342,20,6.781467856,1.6391862,30.55360388,16.08179494
342,25,6.869182361,1.664322312,31.63372443,16.69018987
342,30,6.913070283,1.6717949,32.17089395,16.9686577
342,35,6.575246748,1.578912753,28.16593647,14.65654479
342,40,6.543364279,1.550500095,27.74408304,14.34145843
342,45,6.874891114,1.595429681,31.45651078,16.36255733
342,50,6.769407048,1.524301163,30.00445806,15.41961211
342,55,6.501123775,1.403965736,26.77453014,13.36519891
343,0,6.376446785,1.300933807,25.21600154,12.18317336
343,5,6.458633644,1.220835821,25.66039411,12.17919406
343,10,6.341945841,1.085093694,24.05397611,10.85564835
343,15,6.126985737,0.922272761,21.63489835,8.914006792
343,20,5.959798402,0.760731684,19.81462389,7.252160051
343,25,5.938204361,0.610873395,19.08520817,6.284491739
343,30,5.528641953,0.424342254,16.26255765,4.038355186
343,35,5.330893145,0.266488814,14.77714881,2.927285837
343,40,5.100211051,0.119688383,12.89943452,1.784397256
343,45,5.221802628,0.119688383,13.37572392,1.985539442
343,50,4.952138158,0.120288851,12.44884806,1.538594219
343,55,5.214536897,0.223140697,14.09954963,2.546275574
344,0,4.82212951,0.268644847,13.22933303,2.205520258
344,5,4.836837867,0.299480287,13.44129949,2.359462317
344,10,4.760252374,0.294195334,13.23759435,2.238028876
344,15,5.045466335,0.284244429,13.9058578,2.579540017
344,20,4.943296469,0.230534931,13.29386078,2.191310603
344,25,4.8731562,0.165025307,12.63859357,1.730304638
344,30,5.043765863,0.096602425,12.47287783,1.498405237
344,35,5.061742123,0.0179653,11.50770947,0.586138138
344,40,5.406702616,0.064925911,13.88144208,1.824951174
344,45,5.368622562,0.143311056,14.23306654,2.343441835
344,50,5.59295761,0.222498653,15.74798551,3.1246473
344,55,5.844472655,0.29585634,17.39926476,4.068346784
345,0,5.717284408,0.335078302,16.81470813,4.003121563
345,5,5.620770189,0.355951229,16.4102846,3.898926358
345,10,5.551554254,0.361210457,16.1125888,3.777650547
345,15,5.675006442,0.364469038,16.70639819,4.066723079
345,20,5.914363561,0.361750531,18.03759337,4.670446005
345,25,5.670643314,0.318822081,16.51449856,3.808987771
345,30,5.197697532,0.258448935,14.24551966,2.686787606
345,35,5.634267865,0.236600255,16.01786379,3.276621109
345,40,5.348434843,0.17848206,14.36243913,2.514313287
345,45,5.173126509,0.125281176,13.22533588,1.944724345
345,50,5.222101922,0.077917752,12.95305075,1.662763591
345,55,5.288282226,0.031186702,12.72463838,1.217920416
346,0,5.489994842,0.013207745,14.20642514,0.944582768
346,5,5.253946176,0.050528826,12.77558944,1.432365919
346,10,5.442049572,0.085778053,14.2542288,2.038749054
346,15,5.252959574,0.110198301,13.42847114,1.970273543
346,20,5.212929702,0.132495485,13.45000258,2.054397912
346,25,4.815405653,0.140791225,12.30879919,1.480662778
346,30,4.697299772,0.153174754,12.18078768,1.403333278
346,35,5.027313865,0.179497481,13.17322167,2.046994788
346,40,4.656694904,0.180219927,12.30766574,1.526365161
346,45,4.81989484,0.201376888,12.78695841,1.868790324
346,50,5.114091018,0.230776245,13.80133871,2.435989703
346,55,5.464634828,0.267351807,15.33378374,3.14907946
347,0,4.964970574,0.264965068,13.56740535,2.381907013
347,5,4.979697354,0.29181556,13.76208434,2.519690237
347,10,4.907045636,0.316885626,13.70774025,2.525335152
347,15,4.845673364,0.344997705,13.7034418,2.556810876
347,20,4.931987782,0.386454673,14.11738308,2.834568411
347,25,4.849790967,0.416842866,14.05490619,2.835835571
347,30,4.883268111,0.458383681,14.31580804,3.034443963
347,35,4.514753733,0.460477623,13.55371171,2.572385901
347,40,4.579296552,0.504673156,13.85324641,2.796749558
347,45,4.119286754,0.487657789,13.05121875,2.249670938
347,50,4.535075479,0.573207736,14.03210997,2.966176915
347,55,4.480466529,0.600858976,14.03260435,2.987078287
348,0,4.458684406,0.630397471,14.09765815,3.052597154
348,5,4.427858982,0.655875151,14.13067783,3.093397951
348,10,4.715889484,0.727704561,14.93384481,3.722983185
348,15,4.667678525,0.746627134,14.89317009,3.711390889
348,20,4.363653433,0.720398382,14.23266419,3.209750187
348,25,4.5788942,0.777213703,14.81011555,3.677177375
348,30,4.738066241,0.824102539,15.29731267,4.091820117
348,35,4.373987886,0.777297436,14.4296226,3.393029691
348,40,4.220011531,0.764281639,14.13627586,3.16650613
348,45,4.268172104,0.786088798,14.27932016,3.286352041
348,50,4.594656602,0.858976762,15.09802251,3.969461136
348,55,4.399128835,0.833571252,14.64584103,3.596810361
349,0,4.275947699,0.820233574,14.39476468,3.395151336
349,5,4.118190079,0.798979195,14.0858621,3.14815917
349,10,4.225315962,0.828449467,14.33720098,3.356213048
349,15,4.596382625,0.910110066,15.25777065,4.14272991
349,20,4.454866389,0.890243051,14.91771177,3.852616513
349,25,4.543391184,0.915801006,15.16630007,4.07352292
349,30,4.689642055,0.952968669,15.59028433,4.456117645
349,35,4.150795086,0.849911986,14.28340343,3.327363748
349,40,3.809436789,0.785603625,0,0
349,45,3.994580062,0.829309977,0,0
349,50,4.540233078,0.948491317,15.25723147,4.175957533
349,55,4.629367484,0.972732223,15.51659056,4.413532897
350,0,4.378836214,0.92502187,14.87946962,3.848138043
350,5,4.644188772,0.985897505,15.58849941,4.486406304
350,10,4.550860392,0.970449313,15.34382977,4.266855933
350,15,4.381915676,0.938330724,14.92349595,3.893736645
350,20,4.313268465,0.927239756,14.76978938,3.760853565
350,25,4.613250198,0.995390122,15.5492567,4.462082606
350,30,4.392914611,0.951203905,14.98066951,3.950151068
350,35,4.267887121,0.927320038,14.69249262,3.698379471
350,40,3.9819701,0.868161424,0,0
350,45,3.827957002,0.837481025,0,0
350,50,3.792848305,0.832778232,0,0
350,55,3.87618591,0.854292949,0,0
351,0,4.135888524,0.915217449,14.44556926,3.492394681
351,5,4.310441382,0.958001335,14.85229998,3.849445065
351,10,4.38867969,0.979884389,15.05493681,4.033171708
351,15,4.482544407,1.005609246,15.30838467,4.266710627
351,20,4.548904591,1.025419306,15.50080649,4.447708581
351,25,4.429735109,1.003339332,15.19899784,4.17221627
351,30,4.716204609,1.073205116,16.01536499,4.939487866
351,35,4.383384023,1.00189816,15.10758882,4.0938826
351,40,3.900172143,0.895128348,0,0
351,45,4.080072302,0.939896811,14.42863457,3.492747723
351,50,4.202051855,0.971108585,14.70569957,3.737367022
351,55,4.158918481,0.963660915,14.61564191,3.658726037
352,0,4.170033011,0.968108989,14.64559303,3.686018099
352,5,4.431544335,1.030031133,15.27836544,4.260767096
352,10,4.106307869,0.954810597,14.50923653,3.566551718
352,15,4.464392112,1.037658569,15.36425924,4.340650446
352,20,4.218137098,0.979242876,14.75462344,3.7829701
352,25,4.081239701,0.945550699,14.44583343,3.509806261
352,30,4.26141545,0.984482471,14.84187368,3.858845785
352,35,4.321731069,0.994725147,14.97545179,3.977490853
352,40,4.430568961,1.015115509,15.23413813,4.211264236
352,45,4.107810244,0.936016297,14.46003845,3.515936402
352,50,4.067203989,0.920824256,14.35711042,3.424762889
352,55,4.469956508,1.004530826,15.28042117,4.242115296
353,0,4.278039587,0.953305179,14.78311349,3.789427051
353,5,4.310076612,0.951303395,14.83271475,3.828721801
353,10,4.295152975,0.937875778,14.76882266,3.767338507
353,15,4.090006608,0.882405891,14.28418609,3.346043467
353,20,4.087416975,0.870097187,14.24565776,3.309178601
353,25,4.153166008,0.870987646,14.34748898,3.389300832
353,30,4.236490612,0.873825472,14.48753094,3.500758092
353,35,4.345124121,0.879829908,14.68800799,3.662595328
353,40,4.955811808,0.98307886,16.3510075,5.127016639
353,45,4.204773835,0.815234515,14.26569341,3.293690364
353,50,4.295244056,0.811810866,14.40140894,3.394818315
353,55,4.605838027,0.846081686,15.08117525,3.944755883
354,0,5.538144798,0.846081686,17.90458852,6.141127657
354,5,4.976116325,0.846081686,15.95868806,4.633707678
354,10,4.96061178,0.846081686,15.91680817,4.60074575
354,15,5.287545356,0.846081686,16.92130684,5.388164595
354,20,5.272288181,0.846081686,16.86810731,5.346774418
354,25,4.796152071,0.846081686,15.50203709,4.274522685
354,30,4.89120228,0.846081686,15.73538752,4.457977247
354,35,5.297479551,0.846081686,16.95632144,5.415377707
354,40,5.416921922,0.846081686,17.40178665,5.759276649
354,45,5.527351006,0.846081686,17.85756905,6.105745376
354,50,5.230302724,0.846081686,16.72522824,5.235368973
354,55,5.194039407,0.846081686,16.60583461,5.142033413
355,0,5.20582861,0.846081686,16.64425142,5.172087561
355,5,5.210706131,0.846081686,16.66025685,5.184602929
355,10,4.738254886,0.846081686,15.36780089,4.169155484
355,15,5.104987639,0.846081686,16.32747817,4.923758128
355,20,4.980666181,0.846081686,15.97107478,4.643456588
355,25,4.968799548,0.846081686,15.93886108,4.618102739
355,30,5.818013783,0.846081686,19.3008541,7.154991994
355,35,5.703520062,0.846081686,18.68589081,6.717745797
355,40,5.190285984,0.846081686,16.59368284,5.132522785
355,45,4.778161027,0.846081686,15.4597087,4.241281696
355,50,4.192380296,0.846081686,14.33673757,3.366410241
355,55,5.188418119,0.846081686,16.58764978,5.127800277
356,0,5.52519966,0.846081686,17.84825207,6.098725865
356,5,5.623366727,0.846081686,18.29245076,6.430147274
356,10,5.287797307,0.846081686,16.9221912,5.388852199
356,15,5.361808516,0.846081686,17.19046943,5.596710148
356,20,5.518774889,0.846081686,17.8205352,6.077827299
356,25,4.348996828,0.846081686,14.59508862,3.566424254
356,30,5.038614174,0.846081686,16.13279282,4.770710022
356,35,4.453619133,0.846081686,14.78296257,3.71230757
356,40,5.041514635,0.846081686,16.14108478,4.777232712
356,45,5.608752109,0.846081686,18.22377966,6.379359486
356,50,6.077385352,0.846081686,20.95988961,8.253443456
356,55,5.96679145,0.846081686,20.20385093,7.767924592
357,0,4.855022546,0.846081686,15.64458591,4.38655699
357,5,4.763729944,0.846081686,15.42616076,4.214946085
357,10,6.407096084,0.846081686,23.70587792,9.807672372
357,15,4.930460689,0.846081686,15.83680215,4.53777813
357,20,4.784790117,0.846081686,15.47523965,4.253476747
357,25,5.854637543,0.846081686,19.51173951,7.301301243
357,30,6.381737195,0.846081686,23.46661707,9.684770471
357,35,4.63065014,0.846081686,15.13284172,3.985138861
357,40,4.011473624,0.846081686,14.0683211,3.158992454
357,45,3.409934822,0.846081686,0,0
357,50,4.387400054,0.846081686,14.6625423,3.618754411
357,55,5.387758308,0.846081686,17.28869401,5.672411905
358,0,5.365866734,0.846081686,17.20568388,5.608450949
358,5,6.594127094,0.846081686,25.62155218,10.71297904
358,10,6.92233281,0.846081686,29.60838681,12.21111657
358,15,6.099696369,0.846081686,21.12183926,8.354141166
358,20,5.995215302,0.846081686,20.39092452,7.890426927
358,25,4.615778135,0.846081686,15.10176519,3.960845409
358,30,3.834507348,0.846081686,0,0
358,35,6.145651105,0.846081686,21.46580755,8.564164048
358,40,5.046208057,0.846081686,16.15454339,4.78781901
358,45,3.797291491,0.846081686,0,0
358,50,4.469438891,0.846081686,14.81253017,3.735305268
358,55,5.065226294,0.846081686,16.20960097,4.831117422
359,0,5.448333594,0.846081686,17.52690011,5.854981324
359,5,5.735670201,0.846081686,18.85204831,6.837403935
359,10,7.012513549,0.846081686,30.82934292,12.58525424
359,15,6.458319619,0.846081686,24.20402575,10.05633197
359,20,4.898930317,0.846081686,15.75510984,4.473494099
359,25,4.366264312,0.846081686,14.62520758,3.589784068
359,30,4.272849243,0.846081686,14.46623348,3.466592261
359,35,4.475437466,0.846081686,14.82382454,3.744092891
359,40,4.787141065,0.846081686,15.4807659,4.257816463
359,45,4.112074918,0.846081686,14.21388165,3.271456786
359,50,5.546938837,0.846081686,17.94323724,6.170157001
359,55,6.408508678,0.846081686,23.71934849,9.814524202
360,0,9.860047844,1.00450529,83.61569283,20.50999565
360,5,9.225891661,0.889433611,70.24842153,20.34976997
360,10,9.21883014,0.848759934,70.04839968,19.99142847
360,15,9.021720457,0.801039519,65.70748041,19.18444532
360,20,9.813206725,0.848875599,82.91532331,19.53435954
360,25,10.07341765,0.857669964,88.16231796,18.63040307
360,30,10.46628803,0.885892995,95.09039544,16.5899194
360,35,10.52332036,0.893899858,95.96360254,16.25641702
360,40,9.27940887,0.797935302,71.31975717,19.60120393
360,45,9.94301449,0.872214215,85.54225104,19.28381837
360,50,9.483163339,0.854270022,75.82633668,20.13708017
360,55,9.89769444,0.920665399,84.52835073,19.80376844
361,0,10.09250771,0.973624132,88.2096758,19.35457103
361,5,9.307365322,0.934261265,72.04590538,20.78300907
361,10,9.446443996,0.988867952,75.0421031,21.19921911
361,15,9.176454223,1.003091507,69.31937163,21.20448955
361,20,9.339453967,1.066534957,72.80183448,21.7714766
361,25,9.115052071,1.087061569,68.12968021,21.75239737
361,30,9.172651272,1.141247656,69.37742203,22.20025458
361,35,9.386038935,1.216275773,73.79980929,22.73151097
361,40,9.561143373,1.287513834,77.30851533,22.95157024
361,45,9.096334843,1.269418066,67.93227725,22.96892701
361,50,9.013108175,1.299296356,66.28588063,23.05561314
361,55,9.012453915,1.337157839,66.31133088,23.29352413
362,0,8.796221604,1.337755108,62.03072872,22.90112534
362,5,9.151224964,1.420537587,69.13735369,23.91528242
362,10,8.877628373,1.401392673,63.71146159,23.47733737
362,15,9.219193773,1.475531048,70.50255505,24.23383822
362,20,9.553148483,1.546646315,76.97061856,24.27266926
362,25,9.313156136,1.522702605,72.34941988,24.4533405
362,30,9.574110394,1.579298747,77.34214439,24.38056938
362,35,9.355710483,1.556537732,73.17239252,24.59085449
362,40,8.950199862,1.502473962,65.23760024,24.19153023
362,45,8.895492114,1.508432092,64.17693466,24.1458889
362,50,9.321403133,1.599685772,72.50316497,24.82427562
362,55,9.485144784,1.651743995,75.60989402,24.87130164
363,0,8.150699662,0.925455579,49.05896793,17.30897698
363,5,8.578133889,0.956059857,57.03250805,19.23531638
363,10,8.244214965,0.903887521,50.67448589,17.45257831
363,15,8.365577527,0.904272585,52.88468437,17.92824535
363,20,7.93980341,0.848087914,45.26234705,15.7570845
363,25,7.447108617,0.78787951,37.17551728,13.63108966
363,30,7.291405812,0.765882058,34.73621512,12.97238113
363,35,7.914284693,0.82737465,44.79438608,15.45662707
363,40,7.736355011,0.806957415,41.82269322,14.67386421
363,45,8.161097273,0.851508862,49.07461892,16.59684218
363,50,8.979985426,0.939633188,65.09381725,20.33669662
363,55,8.219333066,0.864731087,50.13609372,16.95707495
364,0,8.092923709,0.858267749,47.89991378,16.41171094
364,5,8.06118658,0.863852429,47.36311944,16.35238597
364,10,8.279078329,0.898211822,51.28940828,17.53055942
364,15,8.242273718,0.906524225,50.64584706,17.47154713
364,20,8.167719844,0.911389939,49.32830722,17.23401938
364,25,8.45359483,0.957244127,54.65686398,18.78266774
364,30,7.192741368,0.826323556,33.36224212,13.12596392
364,35,7.844169198,0.91365286,43.78061327,16.07194371
364,40,7.728457743,0.911659452,41.86597592,15.65249648
364,45,7.829480325,0.933980774,43.57262698,16.21211211
364,50,8.071596449,0.971906338,47.77077854,17.45945392
364,55,8.532404716,1.034710846,56.33619282,19.78282782
365,0,8.352753549,1.017397993,52.91672869,18.9609403
365,5,7.606731927,0.927785621,39.92224448,15.37869299
365,10,7.595931162,0.925076753,39.74471708,15.3177618
365,15,8.293449431,1.005956943,51.80192681,18.62889295
365,20,8.389397778,1.011275483,53.58223967,19.04367699
365,25,8.136290995,0.972909277,48.90797988,17.71469342
365,30,7.985201115,0.945903746,46.22495918,16.88839827
365,35,7.944965713,0.931558094,45.51052884,16.60335445
365,40,7.552257002,0.876335868,38.96778786,14.74385771
365,45,7.427670692,0.853424301,36.97328786,14.13872609
365,50,7.463627874,0.850336828,37.52904036,14.22916593
365,55,8.010655977,0.907093007,46.58362242,16.60387247
366,0,8.552328843,0.965721203,56.55783501,19.23080403
366,5,8.589130657,0.970918851,57.28131968,19.41215603
366,10,8.300975986,0.941844811,51.7913943,18.0478764
366,15,8.343191592,0.951045131,52.58624743,18.30019592
366,20,8.228288685,0.941542718,50.47607845,17.76430283
366,25,8.176606548,0.936786364,49.54273295,17.51935617
366,30,8.357085533,0.954432693,52.85033608,18.38637888
366,35,8.245602772,0.932778911,50.76712954,17.74513157
366,40,7.865699952,0.873876876,44.06782166,15.76081101
366,45,7.734108937,0.834489486,41.83006251,14.93868478
366,50,8.083657947,0.834767673,47.68792977,16.13198523
366,55,8.147087881,0.789717855,48.68387582,15.88304179
367,0,7.182370714,0.63630483,32.88408468,11.55378191
367,5,7.545246121,0.588587811,38.48215464,11.90733203
367,10,7.396958625,0.483284708,36.05742573,10.4948027
367,15,7.567742918,0.384803395,38.62327307,9.496065299
367,20,7.288429143,0.253941794,34.06884137,7.460235039
367,25,7.112580698,0.125560724,31.03746789,4.780512472
367,30,6.791563049,0.125560724,26.60336679,4.487102028
367,35,6.926623012,0.129266147,28.45677817,4.699886466
367,40,6.965568013,0.256499597,29.08198199,6.94788046
367,45,6.860002785,0.371989997,27.67839701,8.120563898
367,50,5.878013872,0.412683994,17.98613501,4.88094519
367,55,5.958282159,0.500796086,18.79624604,5.68575975
368,0,6.027747287,0.572595093,19.52404285,6.395032358
368,5,5.995437879,0.614059435,19.46594225,6.525316641
368,10,6.319187022,0.672186771,22.21338527,8.300703279
368,15,6.554061154,0.702002493,24.66935076,9.600728093
368,20,6.576882473,0.690275881,24.88071648,9.628491828
368,25,6.920398291,0.693928974,29.1878533,11.13852636
368,30,6.812041426,0.636614518,27.58277338,10.28452438
368,35,6.511069569,0.552789248,23.69062698,8.351069735
368,40,6.416339204,0.481281868,22.464404,7.384401522
368,45,5.740671601,0.368365202,17.05783257,4.246213462
368,50,6.292771108,0.33190287,20.86059859,5.672766319
368,55,6.491043757,0.266649229,22.78994723,5.729885679
369,0,7.561372179,0.22300502,38.25087003,7.189829338
369,5,7.729779895,0.141013742,40.60800747,5.809718527
369,10,7.723097874,0.057522743,40.26627584,3.887206697
369,15,7.67719151,0.021599156,39.03173199,2.411650899
369,20,7.650466452,0.095401335,39.19445092,4.957639476
369,25,8.396829488,0.180155504,50.83961056,8.037776924
369,30,8.499912966,0.252504431,53.10730285,9.89260752
369,35,9.392294268,0.349067495,73.56161673,13.93950281
369,40,8.484803148,0.371409125,53.31613565,11.82597013
369,45,6.771481356,0.335012958,26.37877216,7.42499808
369,50,8.169600666,0.442869003,48.08093748,11.6039954
369,55,8.089651352,0.468546184,46.86068008,11.69350574
370,0,8.029274621,0.486090637,45.94058095,11.74574411
370,5,8.413821591,0.521927704,52.59971514,13.69616668
370,10,7.771034101,0.485461095,41.8886567,11.09879156
370,15,7.672290003,0.475311443,40.3440306,10.79542442
370,20,7.966918772,0.482527036,44.94114818,11.51583824
370,25,7.481025226,0.436900826,37.3336861,10.06417579
370,30,7.328045862,0.407003392,34.90870846,9.525410234
370,35,7.513741714,0.391220398,37.79710761,9.528276871
370,40,6.969974248,0.335010067,29.24648121,8.007484497
370,45,6.999292656,0.305288403,29.65155676,7.702593392
370,50,6.804832105,0.264098755,26.76246338,6.655385783
370,55,6.316342762,0.213076712,20.92071815,4.636007749
371,0,6.226493268,0.177335506,20.06268438,4.027141835
371,5,6.7028657,0.155036941,25.39555389,4.831567356
371,10,6.957968434,0.123132955,28.89583498,4.602043857
371,15,7.714563387,0.093966204,40.25026046,4.861072641
371,20,8.582097575,0.056484566,54.38654964,5.160340773
371,25,7.925757697,0.056484566,43.24996867,3.496756116
371,30,6.97902202,0.033846644,29.48280764,2.471359026
371,35,5.676579646,0.060556945,15.7418483,1.852817492
371,40,4.829907302,0.079868531,11.78719467,0.987866099
371,45,4.839005058,0.108551423,12.07438225,1.262059403
371,50,6.439549323,0.182397896,22.19981912,4.61205728
371,55,6.962254038,0.237881397,29.01165229,6.660376116
372,0,7.45208963,0.297332908,36.71998557,8.226900325
372,5,8.275397919,0.3760002,49.59797499,11.00584168
372,10,9.552009551,0.483959861,77.39731594,16.12153614
372,15,9.266129421,0.514083683,70.70401252,16.43819226
372,20,8.115392384,0.485173651,47.32886232,12.0124214
