,Wind Speed Ensemble Average,WSPD ENS STD,Wind Direction Ensemble Average,WDIR ENS STD
2019-08-07 19:50:00,5.69814820924795,0.9675341765849796,203.14580281465575,7.585123147568402
2019-08-07 19:55:00,4.546584331044439,0.7732194261703866,203.15716166059252,7.576557945747001
2019-08-07 20:00:00,4.60195547910963,0.7837709607716636,203.17322774377573,7.5620807744448095
2019-08-07 20:05:00,6.357428755483509,1.0840526047400316,203.189670969637,7.54641400693993
2019-08-07 20:10:00,6.919136452480204,1.1809409981191052,203.20481357975316,7.5314743690148696
2019-08-07 20:15:00,6.760964018072192,1.1547319868001118,203.21764140646152,7.5184768104153825
2019-08-07 20:20:00,5.78324311314687,0.9881720995126622,203.2271405548861,7.508636448630274
2019-08-07 20:25:00,5.965945899237205,1.0195881313603317,203.2322977531395,7.503167576588569
2019-08-07 20:30:00,5.120683635045878,0.8750983212347743,203.23210063484817,7.503282745357747
2019-08-07 20:35:00,5.528246600797362,0.944500243148422,203.2255379544024,7.510191921285527
2019-08-07 20:40:00,5.908431435995982,1.0089690778397067,203.21159973621087,7.525101712595938
2019-08-07 20:45:00,6.004250142387496,1.0246207683612893,203.1892773602685,7.5492146549424035
2019-08-07 20:50:00,6.142834058573987,1.0473251990803143,203.15756358753154,7.5837285388952305
2019-08-07 20:55:00,6.369986716475957,1.0848521663213955,203.11545252992357,7.6298357548591325
2019-08-07 21:00:00,6.195532397757459,1.053758444272567,203.06193957127937,7.688722622556129
2019-08-07 21:05:00,5.577266271449742,0.9471490920341212,202.9961982791611,7.761317611214671
2019-08-07 21:10:00,5.95812303796226,1.0099792266350431,202.91811301674622,7.847535073947771
2019-08-07 21:15:00,5.677679806664601,0.9603102874704259,202.82775155370103,7.947022194846821
2019-08-07 21:20:00,5.0377003277685555,0.849770538318035,202.72519029390642,8.059405897900884
2019-08-07 21:25:00,5.192743068637681,0.8730597534053617,202.61051620846752,8.184289355875284
2019-08-07 21:30:00,5.811887446954795,0.9733035699043922,202.48382874386368,8.321248779678072
2019-08-07 21:35:00,6.37479748277496,1.0625356161017132,202.345241694983,8.469830540394486
2019-08-07 21:40:00,6.323553546862233,1.0480950560282238,202.19488503098876,8.629548679283063
2019-08-07 21:45:00,5.883633825345612,0.9687609870804956,202.03290666023975,8.799882862544557
2019-08-07 21:50:00,6.184757272803347,1.0105208719499452,201.8594741188747,8.980276837313337
2019-08-07 21:55:00,6.256426394750072,1.0131399725604813,201.67477616621275,9.17013744279636
2019-08-07 22:00:00,5.583407492605961,0.8949072461034238,201.4790242688662,9.368834225606204
2019-08-07 22:05:00,6.02428268152623,0.9543185935451852,201.27269273350652,9.57552848594266
2019-08-07 22:10:00,5.059197166221493,0.7909900746928114,201.0572225997393,9.788685778887206
2019-08-07 22:15:00,5.137744215780538,0.7917535115507586,200.8342797806348,10.006638561240514
2019-08-07 22:20:00,5.45178390823537,0.8270800453122327,200.60550854092375,10.22777165915558
2019-08-07 22:25:00,6.292378996499,0.9386799907875583,200.37252752447984,10.450528997685048
2019-08-07 22:30:00,5.759932748679094,0.8440309947047844,200.1369264739421,10.673418672095243
2019-08-07 22:35:00,6.250036631585749,0.8987772424518647,199.9002636458294,10.895016393454453
2019-08-07 22:40:00,7.6146765818470215,1.0737162972053969,199.66406391940836,11.113967368176517
2019-08-07 22:45:00,6.0999301073068946,0.8428029567319508,199.42981759282696,11.328986693822237
2019-08-07 22:50:00,5.590850535390638,0.7564780794105577,199.1989798557615,11.53885837081132
2019-08-07 22:55:00,6.1092898535373426,0.8091814551013141,198.97297092417773,11.742433041415572
2019-08-07 23:00:00,5.339068445696583,0.6920671574084261,198.75317681988673,11.938624573430243
2019-08-07 23:05:00,5.717358387324122,0.7252277988320999,198.54095077384133,12.12640560486063
2019-08-07 23:10:00,6.1519931702430775,0.7637382277623059,198.33761523094,12.30480216146577
2019-08-07 23:15:00,7.3299386657850025,0.8908892228080068,198.14446444838907,12.472887464597635
2019-08-07 23:20:00,6.738620318085656,0.8022923926727126,197.9627676541205,12.629775008081554
2019-08-07 23:25:00,6.2185827628425745,0.7258392895953341,197.79377274814465,12.774610981417842
2019-08-07 23:30:00,5.104923141517908,0.5847717653060784,197.63871053209496,12.906566097967493
2019-08-07 23:35:00,5.590874141923852,0.6293657001863502,197.4987994538629,13.024826864452775
2019-08-07 23:40:00,4.215131990774622,0.4670468156777099,197.3752508583073,13.128586305676635
2019-08-07 23:45:00,7.434876881981737,0.8124061163254005,197.26927473985052,13.217034134489317
2019-08-07 23:50:00,7.8324118760367565,0.845853001779592,197.18208599827412,13.289346331809579
2019-08-07 23:55:00,7.025867492313665,0.7517496961610228,197.11491120513557,13.344674074907822
2019-08-08 00:00:00,8.026439037889611,0.0,208.12019649791006,0.0
2019-08-08 00:05:00,6.622358503219204,0.0,208.12019652875765,0.0
2019-08-08 00:10:00,6.033704345834033,0.0,208.12019655035283,0.0
2019-08-08 00:15:00,4.977852598958305,0.0,208.1201965637887,6.037091348628667e-07
2019-08-08 00:20:00,6.358083089718252,0.0,208.12019657015844,
2019-08-08 00:25:00,9.279362921209977,0.0,208.12019657055512,0.0
2019-08-08 00:30:00,5.706116721531084,0.0,208.1201965660719,0.0
2019-08-08 00:35:00,6.342128776198512,0.0,208.12019655780193,0.0
2019-08-08 00:40:00,7.087233821124436,0.0,208.12019654683832,0.0
2019-08-08 00:45:00,6.377551453891307,0.0,208.12019653427419,0.0
2019-08-08 00:50:00,8.276075421274236,0.0,208.12019652120267,0.0
2019-08-08 00:55:00,8.645419462436312,0.0,208.1201965087169,6.037091348628667e-07
2019-08-08 01:00:00,7.216955801379637,0.0,208.12019649791006,0.0
2019-08-08 01:05:00,7.6570176162756605,0.0,208.1201964896442,0.0
2019-08-08 01:10:00,7.580146436676233,0.0,208.12019648385748,0.0
2019-08-08 01:15:00,9.402233666115508,0.0,208.12019648025702,0.0
2019-08-08 01:20:00,7.298372958179008,0.0,208.12019647854996,0.0
2019-08-08 01:25:00,4.823155925841416,0.0,208.1201964784434,0.0
2019-08-08 01:30:00,5.6250654198036205,0.0,208.12019647964445,0.0
2019-08-08 01:35:00,7.07300490434574,0.0,208.1201964818603,0.0
2019-08-08 01:40:00,7.626473262808816,0.0,208.120196484798,6.037091348628667e-07
2019-08-08 01:45:00,6.866250245816207,0.0,208.12019648816468,0.0
2019-08-08 01:50:00,4.392966204339283,0.0,208.1201964916675,6.037091348628667e-07
2019-08-08 01:55:00,5.318547887068247,0.0,208.1201964950136,0.0
2019-08-08 02:00:00,7.399405503694881,0.0,208.12019649791006,0.0
2019-08-08 02:05:00,6.618133061036713,0.0,208.12019650012587,0.0
2019-08-08 02:10:00,6.9915793882968025,0.0,208.12019650167758,0.0
2019-08-08 02:15:00,6.598212681940871,0.0,208.12019650264352,0.0
2019-08-08 02:20:00,6.746261233967672,0.0,208.12019650310208,0.0
2019-08-08 02:25:00,7.116175571259137,0.0,208.12019650313164,0.0
2019-08-08 02:30:00,5.84840458037091,0.0,208.1201965028106,0.0
2019-08-08 02:35:00,7.413161513831369,0.0,208.12019650221725,0.0
2019-08-08 02:40:00,8.220691210268658,0.0,208.1201965014301,0.0
2019-08-08 02:45:00,10.166633189178057,0.0,208.12019650052738,6.037091348628667e-07
2019-08-08 02:50:00,8.673850461823184,0.0,208.12019649958756,6.037091348628667e-07
2019-08-08 02:55:00,7.7165026192088835,0.0,208.120196498689,0.0
2019-08-08 03:00:00,6.866984867941191,0.0,208.12019649791006,0.0
2019-08-08 03:05:00,3.756452789220333,0.0,208.1201964973126,0.0
2019-08-08 03:10:00,5.6987478599862325,0.0,208.12019649689256,0.0
2019-08-08 03:15:00,5.923941520159308,0.0,208.12019649662923,0.0
2019-08-08 03:20:00,5.759952413661808,0.0,208.12019649650205,0.0
2019-08-08 03:25:00,6.861473495129392,0.0,208.12019649649037,0.0
2019-08-08 03:30:00,5.772411802285339,0.0,208.12019649657356,0.0
2019-08-08 03:35:00,7.149221504672517,0.0,208.12019649673098,6.037091348628667e-07
2019-08-08 03:40:00,7.9247151029110094,0.0,208.12019649694204,0.0
2019-08-08 03:45:00,7.0679016858846415,0.0,208.12019649718613,0.0
2019-08-08 03:50:00,7.3988574356139925,0.0,208.12019649744255,6.037091348628667e-07
2019-08-08 03:55:00,7.202166058003862,0.0,208.12019649769076,0.0
2019-08-08 04:00:00,7.911273652371119,0.0,208.12019649791006,0.0
2019-08-08 04:05:00,7.758548445392122,0.0,208.120196498084,0.0
2019-08-08 04:10:00,5.4152081565623575,0.0,208.12019649821255,0.0
2019-08-08 04:15:00,4.633297709895602,0.0,208.12019649829986,6.037091348628667e-07
2019-08-08 04:20:00,6.8441794580064865,0.0,208.12019649835005,0.0
2019-08-08 04:25:00,8.234528688597035,0.0,208.12019649836725,0.0
2019-08-08 04:30:00,5.359954070568699,0.0,208.12019649835554,6.037091348628667e-07
2019-08-08 04:35:00,6.921779029411482,0.0,208.12019649831913,0.0
2019-08-08 04:40:00,8.234341632344433,0.0,208.12019649826206,0.0
2019-08-08 04:45:00,8.964310893255524,0.0,208.12019649818848,0.0
2019-08-08 04:50:00,6.8384337716432695,0.0,208.12019649810256,0.0
2019-08-08 04:55:00,5.794844433977528,0.0,208.12019649800837,0.0
2019-08-08 05:00:00,6.847283567727176,0.0,208.12019649791006,0.0
2019-08-08 05:05:00,9.018437059486956,0.0,208.12019649781175,0.0
2019-08-08 05:10:00,5.911378481359332,0.0,208.12019649771756,0.0
2019-08-08 05:15:00,5.388890894980019,0.0,208.1201964976316,6.037091348628667e-07
2019-08-08 05:20:00,6.337515421640616,0.0,208.12019649755806,0.0
2019-08-08 05:25:00,7.324263367357457,0.0,208.12019649750098,0.0
2019-08-08 05:30:00,6.7352027086333885,0.0,208.12019649746455,6.037091348628667e-07
2019-08-08 05:35:00,5.698674753419782,0.0,208.12019649745287,0.0
2019-08-08 05:40:00,7.470104790124887,0.0,208.12019649747003,0.0
2019-08-08 05:45:00,7.215611443172697,0.0,208.12019649752023,0.0
2019-08-08 05:50:00,7.729921455004369,0.0,208.12019649760757,6.037091348628667e-07
2019-08-08 05:55:00,6.991262992996786,0.0,208.12019649773612,0.0
2019-08-08 06:00:00,7.77548805991552,1.3202468384563937,176.07257481969114,5.0331700197556835
